"","BEGIN_DAY","BEGIN_TIME","END_DAY","END_TIME","STATE","MONTH_NAME","EVENT_TYPE","INJURIES","DEATHS","DAMAGE_PROPERTY","DAMAGE_CROPS","MAGNITUDE"
"20855",19,1340,19,1340,"14","5","19","No","No","Low","Low",1.25
"20856",19,1345,19,1345,"14","5","19","No","No","Low","Low",1.75
"20857",20,1605,20,1605,"14","5","19","No","No","Low","Low",1
"20858",20,1609,20,1609,"14","5","19","No","No","Low","Low",1
"20859",20,1613,20,1613,"14","5","19","No","No","Low","Low",1
"20860",16,1615,16,1620,"49","5","19","No","No","Low","Low",2.5
"20861",18,2215,18,2215,"36","5","42","No","No","Low","Low",56
"20862",27,1720,27,1720,"36","5","19","No","No","Low","Low",1.75
"20863",27,1730,27,1730,"36","5","19","No","No","Low","Low",1.75
"20864",27,1745,27,1745,"36","5","19","No","No","Low","Low",1.75
"20865",27,1751,27,1751,"36","5","19","No","No","Low","Low",1.25
"20866",27,1816,27,1816,"36","5","19","No","No","Low","Low",1.75
"20867",27,1822,27,1822,"36","5","19","No","No","Low","Low",1.25
"20868",24,1305,24,1310,"10","5","43","No","No","Low","Low",0
"20869",24,2209,24,2216,"10","5","43","No","No","Low","Low",0
"20870",24,955,24,1005,"10","5","42","No","No","Low","Low",50
"20871",24,1015,24,1025,"10","5","42","No","No","Low","Low",50
"20872",24,1533,24,1535,"33","5","42","No","No","Low","Low",60
"20873",24,1552,24,1619,"33","5","43","No","No","Medium","Low",0
"20874",4,1113,4,1300,"14","5","15","No","No","Low","Low",0
"20875",4,1530,4,1730,"14","5","15","No","No","Low","Low",0
"20876",4,800,4,800,"33","5","21","No","No","Low","Low",0
"20877",4,800,5,800,"33","5","21","No","No","Low","Low",0
"20878",24,700,25,700,"46","5","21","No","No","Low","Low",0
"20879",24,2000,25,800,"46","5","15","No","No","Low","Low",0
"20880",10,2130,10,2130,"14","5","42","No","No","Low","Low",61
"20881",1,1629,1,1639,"32","5","42","No","No","Low","Low",50
"20882",1,1910,1,1920,"32","5","42","No","No","Low","Low",65
"20883",1,1918,1,1928,"32","5","42","No","No","Low","Low",88
"20884",1,1925,1,1935,"32","5","42","No","No","Low","Low",50
"20885",19,330,19,845,"13","5","14","No","No","Low","Low",0
"20886",19,300,19,845,"13","5","14","No","No","Low","Low",0
"20887",5,915,5,915,"51","5","34","No","No","Low","Low",37
"20888",1,1442,1,1442,"38","5","19","No","No","Low","Low",1.5
"20889",25,1815,25,1815,"51","2","34","No","No","Low","Low",34
"20890",25,1648,25,1648,"38","2","42","No","No","Low","Low",52
"20891",25,1635,25,1635,"38","2","42","No","No","Low","Low",52
"20892",1,1347,1,1347,"38","5","42","No","No","Low","Low",48
"20893",1,1348,1,1348,"38","5","42","No","No","Low","Low",50
"20894",1,1350,1,1350,"38","5","42","No","No","Low","Low",48
"20895",26,2133,26,2133,"16","5","19","No","No","Low","Low",1.25
"20896",26,2136,26,2136,"16","5","19","No","No","Low","Low",1.75
"20897",26,2142,26,2142,"16","5","19","No","No","Low","Low",1
"20898",26,2143,26,2143,"16","5","19","No","No","Low","Low",1.5
"20899",26,2147,26,2147,"16","5","19","No","No","Low","Low",1
"20900",26,2148,26,2148,"16","5","19","No","No","Low","Low",1
"20901",17,1708,17,1708,"15","5","42","No","No","Low","Low",52
"20902",5,1124,5,1124,"51","5","34","No","No","Low","Low",36
"20903",27,1645,27,1645,"25","5","19","No","No","Low","Low",1
"20904",1,2215,1,2219,"51","5","34","No","No","Low","Low",36
"20905",1,1330,1,1330,"38","5","42","No","No","Low","Low",50
"20906",28,1906,28,1906,"43","5","19","No","No","Low","Low",1.25
"20907",19,946,19,1456,"47","11","24","No","No","Low","Low",36
"20908",26,2032,26,2053,"24","4","19","No","No","Low","Low",1.25
"20909",30,842,30,846,"24","4","43","No","No","Low","Low",0
"20910",19,1005,19,1536,"47","11","24","No","No","Low","Low",51
"20911",6,635,6,635,"4","11","19","No","No","Low","Low",1.5
"20912",2,1220,2,1220,"43","4","42","No","No","Low","Low",104
"20913",25,1608,25,1613,"51","2","34","No","No","Low","Low",47
"20914",27,1200,28,2000,"6","2","48","No","No","Low","Low",0
"20915",2,1518,2,1520,"18","4","43","No","No","Low","Low",0
"20916",22,2303,22,2305,"43","5","42","No","No","Low","Low",52
"20917",23,1923,23,1926,"43","5","42","No","No","Low","Low",52
"20918",18,1548,18,1548,"43","5","19","No","No","Low","Low",1.25
"20919",18,1552,18,1552,"43","5","19","No","No","Low","Low",1.5
"20920",18,1631,18,1631,"43","5","19","No","No","Low","Low",1.75
"20921",18,1635,18,1635,"43","5","19","No","No","Low","Low",1.75
"20922",18,1804,18,1804,"43","5","19","No","No","Low","Low",1
"20923",22,1556,22,1900,"42","12","14","No","No","Low","Low",0
"20924",23,210,23,410,"42","12","14","No","No","Low","Low",0
"20925",31,1853,31,1853,"46","5","42","No","No","Low","Low",50
"20926",31,1901,31,1901,"46","5","42","No","No","Low","Low",50
"20927",8,1400,9,2000,"46","12","49","No","No","Low","Low",0
"20928",8,1400,9,2000,"46","12","49","No","No","Low","Low",0
"20929",8,1500,9,2100,"46","12","49","No","No","Low","Low",0
"20930",8,1500,9,2000,"46","12","49","No","No","Low","Low",0
"20931",8,1500,9,2100,"46","12","49","No","No","Low","Low",0
"20932",23,1909,23,1909,"43","5","42","No","No","Low","Low",61
"20933",28,2052,28,2052,"13","2","19","No","No","Low","Low",0.75
"20934",28,2052,28,2052,"13","2","19","No","No","Low","Low",0.75
"20935",28,2140,28,2140,"13","2","19","No","No","Low","Low",1.25
"20936",23,1908,23,1908,"43","5","42","No","No","Low","Low",56
"20937",30,1405,30,1405,"1","4","42","No","No","Low","Low",52
"20938",30,1405,30,1405,"1","4","42","No","No","Low","Low",52
"20939",15,1549,15,1549,"32","10","42","No","No","Low","Low",50
"20940",28,135,28,535,"46","5","7","No","No","Low","Low",0
"20941",28,135,28,535,"46","5","7","No","No","Low","Low",0
"20942",28,135,28,535,"46","5","7","No","No","Low","Low",0
"20943",28,135,28,535,"46","5","7","No","No","Low","Low",0
"20944",8,1400,9,2000,"46","12","49","No","No","Low","Low",0
"20945",8,1400,9,2000,"46","12","49","No","No","Low","Low",0
"20946",8,1400,9,2000,"46","12","49","No","No","Low","Low",0
"20947",8,1500,9,2200,"20","12","49","No","No","Low","Low",0
"20948",15,1550,15,1550,"32","10","42","No","No","Low","Low",55
"20949",28,2143,28,2146,"13","2","43","No","No","Low","Low",0
"20950",28,1555,28,1555,"15","2","19","No","No","Low","Low",1
"20951",28,1555,28,1555,"15","2","19","No","No","Low","Low",0.75
"20952",15,2040,15,2040,"49","7","19","No","No","Low","Low",0.88
"20953",19,1738,19,1748,"43","5","19","No","No","Low","Low",0.88
"20954",19,1424,19,1424,"43","5","19","No","No","Low","Low",1
"20955",19,1956,19,1956,"43","5","19","No","No","Low","Low",1
"20956",23,610,23,613,"43","5","42","No","No","Low","Low",65
"20957",10,1937,10,1937,"43","5","19","No","No","Low","Low",1
"20958",18,900,19,1100,"50","5","48","No","No","Low","Low",0
"20959",16,350,16,355,"23","5","42","No","No","Low","Low",60
"20960",1,622,1,622,"17","3","42","No","No","Low","Low",61
"20961",17,2100,19,500,"50","5","48","No","No","Low","Low",0
"20962",18,0,19,1100,"50","5","48","No","No","Low","Low",0
"20963",18,900,19,1100,"50","5","48","No","No","Low","Low",0
"20964",2,0,31,2359,"5","5","15","No","No","Low","Low",0
"20965",19,2130,20,30,"36","5","14","No","No","Low","Low",0
"20966",8,1500,9,2100,"46","12","48","No","No","Low","Low",0
"20967",14,800,15,300,"19","3","22","No","No","Low","Low",0
"20968",21,1300,21,1330,"5","3","42","No","No","Medium","Low",91
"20969",21,1425,21,1430,"5","3","19","No","No","Low","Low",1.25
"20970",24,700,25,700,"5","3","21","No","No","Low","Low",0
"20971",23,900,24,900,"6","3","48","No","No","Low","Low",0
"20972",23,900,24,400,"6","3","49","No","No","Low","Low",0
"20973",22,2000,24,300,"44","3","49","No","No","Low","Low",0
"20974",25,2000,26,900,"6","3","49","No","No","Low","Low",0
"20975",25,2100,26,900,"6","3","49","No","No","Low","Low",0
"20976",27,1000,29,300,"6","3","49","No","No","Low","Low",0
"20977",5,1330,5,1900,"17","4","41","No","No","Low","Low",35
"20978",26,1820,26,1830,"17","4","43","No","No","Low","Low",0
"20979",26,1837,26,1837,"17","4","42","No","No","Low","Low",56
"20980",26,1921,26,1921,"17","4","42","No","No","Low","Low",56
"20981",28,2110,28,2110,"13","4","19","No","No","Low","Low",1
"20982",9,2223,9,2223,"4","3","19","No","No","Low","Low",0.75
"20983",26,1555,26,1555,"43","4","19","No","No","Low","Low",1
"20984",26,1555,26,1555,"43","4","19","No","No","Low","Low",1.75
"20985",9,1652,10,1652,"5","2","15","No","No","Medium","Low",0
"20986",9,1700,10,1700,"5","2","15","No","No","Low","Low",0
"20987",30,115,30,125,"25","4","42","No","No","Low","Low",55
"20988",6,1638,7,1638,"5","2","21","No","No","Low","Low",0
"20989",6,700,7,1638,"5","2","21","No","No","Low","Low",0
"20990",5,1656,5,1657,"1","4","19","No","No","Low","Low",2.5
"20991",5,1705,5,1706,"1","4","19","No","No","Low","Low",1
"20992",17,1815,17,1816,"31","9","19","No","No","Low","Low",0.75
"20993",22,2105,22,2108,"16","7","42","No","No","Low","Low",65
"20994",30,535,30,1600,"13","4","14","No","No","Low","Low",0
"20995",26,1853,26,1859,"17","4","42","No","No","Low","Low",52
"20996",5,100,5,100,"25","4","42","No","No","Low","Low",52
"20997",29,700,30,2359,"13","4","15","No","No","Low","Low",0
"20998",26,600,27,1600,"6","4","48","No","No","Low","Low",0
"20999",28,1600,29,1200,"6","4","49","No","No","Low","Low",0
"21000",28,1700,29,600,"6","4","49","No","No","Low","Low",0
"21001",28,2000,29,1300,"6","4","49","No","No","Low","Low",0
"21002",30,859,30,919,"24","4","42","No","No","Low","Low",55
"21003",2,1500,2,1500,"18","4","42","No","No","Low","Low",61
"21004",1,313,1,313,"4","3","42","No","No","Low","Low",53
"21005",10,2045,10,2300,"43","4","14","No","No","Low","Low",0
"21006",9,2028,9,2030,"49","4","42","No","No","Low","Low",56
"21007",2,1850,3,215,"18","4","14","No","No","Low","Low",0
"21008",2,1850,3,215,"18","4","14","No","No","Low","Low",0
"21009",2,1353,2,1404,"18","4","43","No","No","Low","Low",0
"21010",2,1425,2,1425,"18","4","42","No","No","Low","Low",65
"21011",2,1715,6,1634,"29","5","15","No","No","Low","Low",0
"21012",6,1300,13,2100,"44","5","15","No","No","Low","Low",0
"21013",29,1721,29,1721,"35","5","19","No","No","Low","Low",0.75
"21014",29,2146,29,2146,"35","5","42","No","No","Low","Low",50
"21015",29,2333,29,2336,"35","5","42","No","No","Low","Low",50
"21016",29,2258,29,2258,"35","5","42","No","No","Low","Low",50
"21017",29,2250,29,2252,"35","5","42","No","No","Low","Low",50
"21018",16,1650,16,1651,"43","5","43","No","No","Low","Low",0
"21019",16,1709,16,1709,"43","5","19","No","No","Low","Low",2.5
"21020",16,2016,16,2016,"43","5","19","No","No","Low","Low",1
"21021",19,1300,21,720,"49","5","15","No","No","Low","Low",0
"21022",17,1831,17,1831,"49","5","42","No","No","Low","Low",62
"21023",4,700,4,1445,"13","5","14","No","No","Low","Low",0
"21024",5,306,5,307,"40","5","42","No","No","Low","Low",52
"21025",23,1538,23,1617,"33","5","43","Yes","No","Medium","Low",0
"21026",16,1539,16,1550,"43","5","43","No","No","Low","Low",0
"21027",18,1600,18,1601,"16","5","19","No","No","Low","Low",0.88
"21028",1,0,31,2359,"32","10","4","No","No","Low","Low",0
"21029",24,1624,24,1625,"16","3","19","No","No","Low","Low",1
"21030",22,2145,22,2148,"25","7","42","No","No","Low","Low",52
"21031",4,2151,4,2202,"35","9","43","Yes","No","Low","Low",0
"21032",29,730,29,830,"43","5","4","No","No","Low","Low",0
"21033",29,740,29,840,"43","5","4","No","No","Low","Low",0
"21034",1,0,31,2359,"32","10","4","No","No","Low","Low",0
"21035",27,900,28,1500,"11","5","23","No","No","Low","Low",0
"21036",27,900,28,1500,"11","5","23","No","No","Low","Low",0
"21037",27,900,28,1500,"11","5","23","No","No","Low","Low",0
"21038",15,1723,15,1723,"32","10","42","No","No","Low","Low",50
"21039",30,700,30,930,"32","10","24","No","No","Low","Low",52
"21040",27,900,28,1500,"11","5","23","No","No","Low","Low",0
"21041",24,2033,24,2145,"14","5","14","No","No","Low","Low",0
"21042",17,228,17,228,"36","5","42","No","No","Low","Low",61
"21043",17,240,17,240,"36","5","42","No","No","Low","Low",65
"21044",18,1912,18,1912,"36","5","42","No","No","Low","Low",52
"21045",4,1731,4,1731,"17","5","42","No","No","Low","Low",53
"21046",20,1735,20,1735,"14","5","19","No","No","Low","Low",1.25
"21047",19,1522,19,1524,"14","5","43","No","No","Low","Low",0
"21048",19,1520,19,1520,"14","5","42","No","No","Low","Low",53
"21049",16,1542,16,1544,"49","5","43","No","No","Low","Low",0
"21050",27,1840,27,1840,"36","5","19","No","No","Low","Low",2
"21051",27,1845,27,1845,"36","5","19","No","No","Low","Low",2.5
"21052",27,1847,27,1847,"36","5","19","No","No","Low","Low",1.25
"21053",27,1900,27,1900,"36","5","19","No","No","Low","Low",2
"21054",27,1913,27,1913,"36","5","19","No","No","Low","Low",1.25
"21055",27,1915,27,1915,"36","5","19","No","No","Low","Low",1.25
"21056",24,1037,24,1057,"10","5","42","No","No","Low","Low",50
"21057",24,1412,24,1420,"10","5","42","No","No","Low","Low",45
"21058",24,1732,24,1740,"10","5","42","No","No","Low","Low",45
"21059",13,1637,14,1000,"9","5","47","No","No","Low","Low",0
"21060",16,1553,16,1553,"9","5","37","Yes","Yes","Low","Low",0
"21061",24,1907,24,1907,"9","5","42","No","No","Low","Low",52
"21062",24,1344,24,1344,"46","5","42","No","No","Low","Low",50
"21063",24,1355,24,1355,"46","5","42","No","No","Low","Low",50
"21064",24,1651,24,1651,"46","5","42","No","No","Low","Low",50
"21065",24,1704,24,1704,"46","5","42","No","No","Low","Low",50
"21066",24,1725,24,1725,"46","5","42","No","No","Low","Low",50
"21067",5,230,5,330,"46","5","15","No","No","Low","Low",0
"21068",5,400,5,800,"46","5","15","No","No","Low","Low",0
"21069",24,1900,25,700,"46","5","15","No","No","Low","Low",0
"21070",24,2000,25,800,"46","5","15","No","No","Low","Low",0
"21071",4,1805,4,1815,"37","5","19","No","No","Low","Low",1
"21072",1,1835,1,1845,"38","5","42","No","No","Low","Low",55
"21073",1,1905,1,1915,"38","5","42","No","No","Low","Low",55
"21074",1,1917,1,1927,"38","5","42","No","No","Low","Low",50
"21075",1,1920,1,1930,"38","5","42","No","No","Low","Low",50
"21076",19,200,19,900,"13","5","14","No","No","Low","Low",0
"21077",26,1653,26,1654,"13","5","43","No","No","Low","Low",0
"21078",26,1401,26,1406,"13","5","19","No","No","Low","Low",1
"21079",5,1602,5,1602,"38","5","42","No","No","Low","Low",50
"21080",5,1801,5,1801,"38","5","42","No","No","Low","Low",50
"21081",5,1908,5,1908,"38","5","42","No","No","Low","Low",50
"21082",5,1927,5,1927,"38","5","42","No","No","Low","Low",50
"21083",5,1727,5,1830,"38","5","14","No","No","Low","Low",0
"21084",5,1825,5,2030,"38","5","14","No","No","Low","Low",0
"21085",1,1350,1,1350,"38","5","42","No","No","Low","Low",50
"21086",1,1355,1,1355,"38","5","42","No","No","Low","Low",50
"21087",1,1407,1,1407,"38","5","42","No","No","Low","Low",50
"21088",1,1416,1,1416,"38","5","42","No","No","Low","Low",50
"21089",26,2054,26,2054,"16","5","19","No","No","Low","Low",1.75
"21090",26,2055,26,2055,"16","5","19","No","No","Low","Low",2
"21091",26,2101,26,2101,"16","5","19","No","No","Low","Low",2
"21092",26,2312,26,2312,"16","5","19","No","No","Low","Low",1
"21093",26,2328,26,2328,"16","5","19","No","No","Low","Low",0.88
"21094",26,2235,26,2235,"16","5","43","No","No","Low","Low",0
"21095",27,1800,27,1800,"25","5","19","No","No","Low","Low",1
"21096",27,1955,27,1955,"25","5","19","No","No","Low","Low",1
"21097",15,2124,15,2124,"27","5","19","No","No","Low","Low",1
"21098",17,1643,17,1643,"15","5","42","No","No","Low","Low",52
"21099",19,1524,19,1524,"25","5","42","No","No","Low","Low",52
"21100",3,1330,3,1530,"25","5","15","No","No","Low","Low",0
"21101",27,1500,28,1400,"6","2","48","No","No","Low","Low",0
"21102",27,1730,28,1530,"6","2","48","No","No","Low","Low",0
"21103",2,1202,2,1245,"18","4","19","No","No","Low","Low",1
"21104",28,230,28,630,"6","4","17","No","No","Low","Low",0
"21105",26,1230,26,1235,"6","3","2","No","No","Low","Low",0
"21106",10,240,10,245,"6","1","2","No","No","Low","Low",0
"21107",18,1529,18,1529,"43","5","19","No","No","Low","Low",2.75
"21108",29,330,29,330,"43","5","42","No","No","Low","Low",50
"21109",28,1515,28,1515,"43","5","37","No","Yes","Low","Low",0
"21110",23,1808,23,1812,"43","5","42","No","No","Low","Low",61
"21111",5,1702,5,1703,"35","11","43","No","No","Low","Low",0
"21112",28,1659,28,1659,"13","2","19","No","No","Low","Low",0.75
"21113",30,1028,30,1035,"24","4","42","No","No","Low","Low",50
"21114",29,1945,29,1950,"4","4","42","No","No","Low","Low",50
"21115",30,5,30,15,"4","4","42","No","No","Low","Low",55
"21116",30,24,30,30,"4","4","42","No","No","Low","Low",60
"21117",27,2327,28,553,"48","5","7","No","No","Low","Low",0
"21118",27,2327,28,553,"48","5","7","No","No","Low","Low",0
"21119",27,2327,28,553,"48","5","7","No","No","Low","Low",0
"21120",27,2327,28,553,"48","5","7","No","No","Low","Low",0
"21121",27,2327,28,553,"48","5","7","No","No","Low","Low",0
"21122",19,1902,19,1902,"43","5","19","No","No","Low","Low",1
"21123",19,2236,19,2236,"43","5","19","No","No","Low","Low",1.75
"21124",19,1708,19,1708,"43","5","19","No","No","Low","Low",1
"21125",19,1435,19,1439,"43","5","19","No","No","Low","Low",1.75
"21126",18,1904,18,1906,"43","5","43","No","No","Low","Low",0
"21127",19,1423,19,1425,"43","5","43","No","No","Low","Low",0
"21128",22,1355,22,1400,"24","4","42","No","No","Low","Low",50
"21129",2,2215,2,2315,"42","4","41","No","No","Low","Low",43
"21130",2,2030,2,2130,"42","4","41","No","No","Low","Low",43
"21131",31,600,31,2359,"29","3","22","No","No","Low","Low",0
"21132",19,1925,19,1925,"43","5","19","No","No","Low","Low",1.75
"21133",14,1400,14,1900,"19","3","3","No","No","Low","Low",0
"21134",10,1955,10,1955,"43","5","19","No","No","Low","Low",1
"21135",18,900,19,1100,"50","5","48","No","No","Low","Low",0
"21136",18,900,19,1100,"50","5","48","No","No","Low","Low",0
"21137",18,900,19,1100,"50","5","48","No","No","Low","Low",0
"21138",15,430,15,430,"46","7","21","No","No","Low","Low",0
"21139",29,200,29,200,"43","5","42","No","No","Low","Low",52
"21140",3,2245,3,2245,"51","5","34","No","No","Low","Low",39
"21141",15,500,15,500,"46","7","21","No","No","Low","Low",0
"21142",15,500,15,500,"46","7","21","No","No","Low","Low",0
"21143",15,500,15,500,"46","7","21","No","No","Low","Low",0
"21144",18,1924,18,1924,"46","5","42","No","No","Low","Low",57
"21145",3,2136,3,2137,"51","5","34","No","No","Low","Low",35
"21146",14,800,15,300,"19","3","22","No","No","Low","Low",0
"21147",26,1633,26,1640,"4","4","42","No","No","Low","Low",50
"21148",18,900,19,1100,"50","5","48","No","No","Low","Low",0
"21149",18,1905,18,1905,"46","5","42","No","No","Low","Low",50
"21150",14,800,15,300,"19","3","22","No","No","Low","Low",0
"21151",14,800,15,300,"19","3","22","No","No","Low","Low",0
"21152",18,1632,18,1632,"43","5","19","No","No","Low","Low",2.5
"21153",18,1648,18,1652,"43","5","42","No","No","Low","Low",75
"21154",1,147,1,147,"14","3","42","No","No","Low","Low",53
"21155",30,110,30,115,"25","4","42","No","No","Low","Low",50
"21156",5,1855,5,1907,"46","5","43","No","No","Low","Low",0
"21157",5,609,5,612,"46","5","43","No","No","Low","Low",0
"21158",30,119,30,125,"25","4","42","No","No","Low","Low",60
"21159",30,746,30,750,"42","4","43","No","No","Low","Low",0
"21160",29,328,29,332,"51","5","34","No","No","Low","Low",38
"21161",30,300,30,2359,"25","4","15","No","No","Low","Low",0
"21162",7,335,7,335,"4","3","42","No","No","Low","Low",52
"21163",9,2045,9,2045,"4","3","19","No","No","Low","Low",0.88
